model,seed,bits,granularity,exception,ppl_ref,ppl_quant,delta_ppl,delta_nll,nll_all,nll_sink,nll_non_sink,n_sink_cols,n_total_cols,n_exempt_positions,corpus_sha256,holdout_sha,source
gated_1b_headwise,3,8,per_tensor,none,14.591835641255223,16.714879488731736,2.123043847476513,0.1358371404298806,2.816299310078302,,2.816299310078302,0,255,0,,,gated_1b_headwise_b8_per_tensor_none_calib3.json
gated_1b_headwise,4,8,per_tensor,none,14.591835641255223,16.620147252170455,2.0283116109152317,0.13015347967768554,2.810615649326107,,2.810615649326107,0,255,0,,,gated_1b_headwise_b8_per_tensor_none_calib4.json
gated_1b_headwise,0,8,per_tensor,position_0,14.591835641255223,16.688354399202144,2.096518757946921,0.13424896515356233,2.8147111348019838,,2.8147111348019838,0,255,1,,,gated_1b_headwise_b8_per_tensor_position_0_calib0.json
gated_1b_headwise,1,8,per_tensor,position_0,14.591835641255223,16.678222945182277,2.0863873039270544,0.13364168354798078,2.814103853196402,,2.814103853196402,0,255,1,,,gated_1b_headwise_b8_per_tensor_position_0_calib1.json
gated_1b_headwise,2,8,per_tensor,position_0,14.591835641255223,16.568096775381736,1.9762611341265135,0.12701679553003187,2.8074789651784533,,2.8074789651784533,0,255,1,,,gated_1b_headwise_b8_per_tensor_position_0_calib2.json
gated_1b_headwise,3,8,per_tensor,position_0,14.591835641255223,16.5768725124684,1.985036871213179,0.12754633213726274,2.808008501785684,,2.808008501785684,0,255,1,,,gated_1b_headwise_b8_per_tensor_position_0_calib3.json
gated_1b_headwise,4,8,per_tensor,position_0,14.591835641255223,16.787260710154243,2.19542506889902,0.14015813805045374,2.820620307698875,,2.820620307698875,0,255,1,,,gated_1b_headwise_b8_per_tensor_position_0_calib4.json
gated_1b_headwise,0,8,per_token,none,14.591835641255223,14.98077139722761,0.38893575597238694,0.02630530225685268,2.706767471905274,,2.706767471905274,0,255,0,,,gated_1b_headwise_b8_per_token_none_calib0.json
gated_1b_headwise,1,8,per_token,none,14.591835641255223,14.98077139722761,0.38893575597238694,0.02630530225685268,2.706767471905274,,2.706767471905274,0,255,0,,,gated_1b_headwise_b8_per_token_none_calib1.json
gated_1b_headwise,2,8,per_token,none,14.591835641255223,14.98077139722761,0.38893575597238694,0.02630530225685268,2.706767471905274,,2.706767471905274,0,255,0,,,gated_1b_headwise_b8_per_token_none_calib2.json
gated_1b_headwise,3,8,per_token,none,14.591835641255223,14.98077139722761,0.38893575597238694,0.02630530225685268,2.706767471905274,,2.706767471905274,0,255,0,,,gated_1b_headwise_b8_per_token_none_calib3.json
gated_1b_headwise,4,8,per_token,none,14.591835641255223,14.98077139722761,0.38893575597238694,0.02630530225685268,2.706767471905274,,2.706767471905274,0,255,0,,,gated_1b_headwise_b8_per_token_none_calib4.json
gated_1b_headwise,0,8,per_token,position_0,14.591835641255223,14.963073907882992,0.3712382666277687,0.025123256916655734,2.705585426565077,,2.705585426565077,0,255,1,,,gated_1b_headwise_b8_per_token_position_0_calib0.json
gated_1b_headwise,1,8,per_token,position_0,14.591835641255223,14.963073907882992,0.3712382666277687,0.025123256916655734,2.705585426565077,,2.705585426565077,0,255,1,,,gated_1b_headwise_b8_per_token_position_0_calib1.json
gated_1b_headwise,2,8,per_token,position_0,14.591835641255223,14.963073907882992,0.3712382666277687,0.025123256916655734,2.705585426565077,,2.705585426565077,0,255,1,,,gated_1b_headwise_b8_per_token_position_0_calib2.json
gated_1b_headwise,3,8,per_token,position_0,14.591835641255223,14.963073907882992,0.3712382666277687,0.025123256916655734,2.705585426565077,,2.705585426565077,0,255,1,,,gated_1b_headwise_b8_per_token_position_0_calib3.json
gated_1b_headwise,4,8,per_token,position_0,14.591835641255223,14.963073907882992,0.3712382666277687,0.025123256916655734,2.705585426565077,,2.705585426565077,0,255,1,,,gated_1b_headwise_b8_per_token_position_0_calib4.json
gpt2_small,0,4,per_tensor,none,29.647933047426474,6382.554323365514,6352.906390318088,5.371931249087151,8.761323660378363,,8.761323660378363,0,255,0,,,gpt2_small_b4_per_tensor_none_calib0.json
gpt2_small,1,4,per_tensor,none,29.647933047426474,6227.205690836051,6197.557757788624,5.347290575127559,8.73668298641877,,8.73668298641877,0,255,0,,,gpt2_small_b4_per_tensor_none_calib1.json
gpt2_small,2,4,per_tensor,none,29.647933047426474,6704.599358074569,6674.951425027142,5.421156629928575,8.810549041219787,,8.810549041219787,0,255,0,,,gpt2_small_b4_per_tensor_none_calib2.json
gpt2_small,3,4,per_tensor,none,29.647933047426474,6529.1823867594585,6499.534453712032,5.394644594374213,8.784037005665425,,8.784037005665425,0,255,0,,,gpt2_small_b4_per_tensor_none_calib3.json
gpt2_small,4,4,per_tensor,none,29.647933047426474,5439.993211996097,5410.34527894867,5.212140680763163,8.601533092054375,,8.601533092054375,0,255,0,,,gpt2_small_b4_per_tensor_none_calib4.json
gpt2_small,0,4,per_tensor,position_0,29.647933047426474,3951.971869356621,3922.323936309195,4.892577529473435,8.281969940764647,,8.281969940764647,0,255,1,,,gpt2_small_b4_per_tensor_position_0_calib0.json
gpt2_small,1,4,per_tensor,position_0,29.647933047426474,2966.363887981729,2936.7159549343028,4.605699790321532,7.995092201612744,,7.995092201612744,0,255,1,,,gpt2_small_b4_per_tensor_position_0_calib1.json
gpt2_small,2,4,per_tensor,position_0,29.647933047426474,3184.618709042101,3154.9707759946746,4.676695434962221,8.066087846253433,,8.066087846253433,0,255,1,,,gpt2_small_b4_per_tensor_position_0_calib2.json
gpt2_small,3,4,per_tensor,position_0,29.647933047426474,4068.6419384641713,4038.994005416745,4.921672135410159,8.31106454670137,,8.31106454670137,0,255,1,,,gpt2_small_b4_per_tensor_position_0_calib3.json
gpt2_small,4,4,per_tensor,position_0,29.647933047426474,3126.9813153276436,3097.3333822802174,4.658430970877797,8.047823382169009,,8.047823382169009,0,255,1,,,gpt2_small_b4_per_tensor_position_0_calib4.json
gpt2_small,0,4,per_token,none,29.647933047426474,2097.4630809350333,2067.815147887607,4.2590914254339935,7.648483836725206,,7.648483836725206,0,255,0,,,gpt2_small_b4_per_token_none_calib0.json
gpt2_small,1,4,per_token,none,29.647933047426474,2097.4630809350333,2067.815147887607,4.2590914254339935,7.648483836725206,,7.648483836725206,0,255,0,,,gpt2_small_b4_per_token_none_calib1.json
gpt2_small,2,4,per_token,none,29.647933047426474,2097.4630809350333,2067.815147887607,4.2590914254339935,7.648483836725206,,7.648483836725206,0,255,0,,,gpt2_small_b4_per_token_none_calib2.json
gpt2_small,3,4,per_token,none,29.647933047426474,2097.4630809350333,2067.815147887607,4.2590914254339935,7.648483836725206,,7.648483836725206,0,255,0,,,gpt2_small_b4_per_token_none_calib3.json
gpt2_small,4,4,per_token,none,29.647933047426474,2097.4630809350333,2067.815147887607,4.2590914254339935,7.648483836725206,,7.648483836725206,0,255,0,,,gpt2_small_b4_per_token_none_calib4.json
gpt2_small,0,4,per_token,position_0,29.647933047426474,2045.0411386263527,2015.3932055789262,4.2337807736710555,7.623173184962267,,7.623173184962267,0,255,1,,,gpt2_small_b4_per_token_position_0_calib0.json
gpt2_small,1,4,per_token,position_0,29.647933047426474,2045.0411386263527,2015.3932055789262,4.2337807736710555,7.623173184962267,,7.623173184962267,0,255,1,,,gpt2_small_b4_per_token_position_0_calib1.json
gpt2_small,2,4,per_token,position_0,29.647933047426474,2045.0411386263527,2015.3932055789262,4.2337807736710555,7.623173184962267,,7.623173184962267,0,255,1,,,gpt2_small_b4_per_token_position_0_calib2.json
gpt2_small,3,4,per_token,position_0,29.647933047426474,2045.0411386263527,2015.3932055789262,4.2337807736710555,7.623173184962267,,7.623173184962267,0,255,1,,,gpt2_small_b4_per_token_position_0_calib3.json
gpt2_small,4,4,per_token,position_0,29.647933047426474,2045.0411386263527,2015.3932055789262,4.2337807736710555,7.623173184962267,,7.623173184962267,0,255,1,,,gpt2_small_b4_per_token_position_0_calib4.json
gpt2_small,0,6,per_tensor,none,29.647933047426474,1265.2339401873232,1235.5860071398968,3.7536199057268234,7.1430123170180355,,7.1430123170180355,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_none_calib0.json
gpt2_small,1,6,per_tensor,none,29.647933047426474,1268.0019693564107,1238.3540363089842,3.7558052768249506,7.145197688116163,,7.145197688116163,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_none_calib1.json
gpt2_small,2,6,per_tensor,none,29.647933047426474,1229.0507880731411,1199.4028550257146,3.7246050221346834,7.1139974334258955,,7.1139974334258955,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_none_calib2.json
gpt2_small,3,6,per_tensor,none,29.647933047426474,1271.1780993456696,1241.530166298243,3.7583069754519136,7.147699386743126,,7.147699386743126,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_none_calib3.json
gpt2_small,4,6,per_tensor,none,29.647933047426474,1237.247584038902,1207.5996509914755,3.7312520898525983,7.12064450114381,,7.12064450114381,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_none_calib4.json
gpt2_small,0,6,per_tensor,position_0,29.647933047426474,57.62277897830633,27.974845930879855,0.6645255466070004,4.0539179578982125,,4.0539179578982125,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_position_0_calib0.json
gpt2_small,1,6,per_tensor,position_0,29.647933047426474,59.7930382233932,30.145105175966723,0.701496825219301,4.090889236510513,,4.090889236510513,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_position_0_calib1.json
gpt2_small,2,6,per_tensor,position_0,29.647933047426474,56.461597843927926,26.813664796501453,0.6441683115929071,4.033560722884119,,4.033560722884119,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_position_0_calib2.json
gpt2_small,3,6,per_tensor,position_0,29.647933047426474,58.48472291225076,28.836789864824286,0.6793731620427033,4.068765573333915,,4.068765573333915,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_position_0_calib3.json
gpt2_small,4,6,per_tensor,position_0,29.647933047426474,57.80834745505927,28.160414407632796,0.6677407735973113,4.0571331848885235,,4.0571331848885235,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_tensor_position_0_calib4.json
gpt2_small,0,6,per_token,none,29.647933047426474,33.96357133704125,4.315638289614778,0.13589610766866222,3.5252885189598744,,3.5252885189598744,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_none_calib0.json
gpt2_small,1,6,per_token,none,29.647933047426474,33.96357133704125,4.315638289614778,0.13589610766866222,3.5252885189598744,,3.5252885189598744,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_none_calib1.json
gpt2_small,2,6,per_token,none,29.647933047426474,33.96357133704125,4.315638289614778,0.13589610766866222,3.5252885189598744,,3.5252885189598744,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_none_calib2.json
gpt2_small,3,6,per_token,none,29.647933047426474,33.96357133704125,4.315638289614778,0.13589610766866222,3.5252885189598744,,3.5252885189598744,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_none_calib3.json
gpt2_small,4,6,per_token,none,29.647933047426474,33.96357133704125,4.315638289614778,0.13589610766866222,3.5252885189598744,,3.5252885189598744,0,255,0,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_none_calib4.json
gpt2_small,0,6,per_token,position_0,29.647933047426474,33.424789647164445,3.7768565997379717,0.11990541839844138,3.5092978296896535,,3.5092978296896535,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_position_0_calib0.json
gpt2_small,1,6,per_token,position_0,29.647933047426474,33.424789647164445,3.7768565997379717,0.11990541839844138,3.5092978296896535,,3.5092978296896535,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_position_0_calib1.json
gpt2_small,2,6,per_token,position_0,29.647933047426474,33.424789647164445,3.7768565997379717,0.11990541839844138,3.5092978296896535,,3.5092978296896535,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_position_0_calib2.json
gpt2_small,3,6,per_token,position_0,29.647933047426474,33.424789647164445,3.7768565997379717,0.11990541839844138,3.5092978296896535,,3.5092978296896535,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_position_0_calib3.json
gpt2_small,4,6,per_token,position_0,29.647933047426474,33.424789647164445,3.7768565997379717,0.11990541839844138,3.5092978296896535,,3.5092978296896535,0,255,1,9c8501c905092716,6440cdc0c07bc771,gpt2_small_b6_per_token_position_0_calib4.json
gpt2_small,0,8,per_tensor,none,29.647933047426474,41.29479125684057,11.646858209414095,0.33134396103292785,3.72073637232414,,3.72073637232414,0,255,0,,,gpt2_small_b8_per_tensor_none_calib0.json
gpt2_small,1,8,per_tensor,none,29.647933047426474,36.25574350363007,6.607810456203598,0.2012053989383964,3.5905978102296086,,3.5905978102296086,0,255,0,,,gpt2_small_b8_per_tensor_none_calib1.json
gpt2_small,2,8,per_tensor,none,29.647933047426474,38.197861821297955,8.549928773871482,0.2533871294903043,3.6427795407815164,,3.6427795407815164,0,255,0,,,gpt2_small_b8_per_tensor_none_calib2.json
gpt2_small,3,8,per_tensor,none,29.647933047426474,36.2267045363363,6.578771488909826,0.20040412995169143,3.5897965412429036,,3.5897965412429036,0,255,0,,,gpt2_small_b8_per_tensor_none_calib3.json
gpt2_small,4,8,per_tensor,none,29.647933047426474,36.62765074302787,6.979717695601398,0.21141102866331396,3.600803439954526,,3.600803439954526,0,255,0,,,gpt2_small_b8_per_tensor_none_calib4.json
gpt2_small,0,8,per_tensor,position_0,29.647933047426474,33.48274679601023,3.834813748583759,0.12163787385631242,3.5110302851475246,,3.5110302851475246,0,255,1,,,gpt2_small_b8_per_tensor_position_0_calib0.json
gpt2_small,1,8,per_tensor,position_0,29.647933047426474,31.085166192433544,1.4372331450070703,0.047338322802592536,3.4367307340938047,,3.4367307340938047,0,255,1,,,gpt2_small_b8_per_tensor_position_0_calib1.json
gpt2_small,2,8,per_tensor,position_0,29.647933047426474,31.760493206010445,2.112560158583971,0.06883075412364681,3.458223165414859,,3.458223165414859,0,255,1,,,gpt2_small_b8_per_tensor_position_0_calib2.json
gpt2_small,3,8,per_tensor,position_0,29.647933047426474,30.981432112464116,1.3334990650376426,0.04399564962920843,3.4333880609204206,,3.4333880609204206,0,255,1,,,gpt2_small_b8_per_tensor_position_0_calib3.json
gpt2_small,4,8,per_tensor,position_0,29.647933047426474,31.123708827488638,1.4757757800621647,0.0485774591790169,3.437969870470229,,3.437969870470229,0,255,1,,,gpt2_small_b8_per_tensor_position_0_calib4.json
gpt2_small,0,8,per_token,none,29.647933047426474,29.922715125034607,0.27478207760813333,0.00922548385545463,3.398617895146667,,3.398617895146667,0,255,0,,,gpt2_small_b8_per_token_none_calib0.json
gpt2_small,1,8,per_token,none,29.647933047426474,29.922715125034607,0.27478207760813333,0.00922548385545463,3.398617895146667,,3.398617895146667,0,255,0,,,gpt2_small_b8_per_token_none_calib1.json
gpt2_small,2,8,per_token,none,29.647933047426474,29.922715125034607,0.27478207760813333,0.00922548385545463,3.398617895146667,,3.398617895146667,0,255,0,,,gpt2_small_b8_per_token_none_calib2.json
gpt2_small,3,8,per_token,none,29.647933047426474,29.922715125034607,0.27478207760813333,0.00922548385545463,3.398617895146667,,3.398617895146667,0,255,0,,,gpt2_small_b8_per_token_none_calib3.json
gpt2_small,4,8,per_token,none,29.647933047426474,29.922715125034607,0.27478207760813333,0.00922548385545463,3.398617895146667,,3.398617895146667,0,255,0,,,gpt2_small_b8_per_token_none_calib4.json
gpt2_small,0,8,per_token,position_0,29.647933047426474,29.78196166918148,0.1340286217550073,0.004510485829484434,3.3939028971206966,,3.3939028971206966,0,255,1,,,gpt2_small_b8_per_token_position_0_calib0.json
gpt2_small,1,8,per_token,position_0,29.647933047426474,29.78196166918148,0.1340286217550073,0.004510485829484434,3.3939028971206966,,3.3939028971206966,0,255,1,,,gpt2_small_b8_per_token_position_0_calib1.json
gpt2_small,2,8,per_token,position_0,29.647933047426474,29.78196166918148,0.1340286217550073,0.004510485829484434,3.3939028971206966,,3.3939028971206966,0,255,1,,,gpt2_small_b8_per_token_position_0_calib2.json
gpt2_small,3,8,per_token,position_0,29.647933047426474,29.78196166918148,0.1340286217550073,0.004510485829484434,3.3939028971206966,,3.3939028971206966,0,255,1,,,gpt2_small_b8_per_token_position_0_calib3.json
gpt2_small,4,8,per_token,position_0,29.647933047426474,29.78196166918148,0.1340286217550073,0.004510485829484434,3.3939028971206966,,3.3939028971206966,0,255,1,,,gpt2_small_b8_per_token_position_0_calib4.json
qwen3_0.6b_base,0,4,per_tensor,none,17.914089644138283,1784608.850983738,1784590.9368940939,11.509122283902553,14.394709818081601,,14.394709818081601,0,255,0,,,qwen3_0.6b_base_b4_per_tensor_none_calib0.json
qwen3_0.6b_base,1,4,per_tensor,none,17.914089644138283,1090914.5826281733,1090896.6685385292,11.016939434838008,13.902526969017059,,13.902526969017059,0,255,0,,,qwen3_0.6b_base_b4_per_tensor_none_calib1.json
qwen3_0.6b_base,2,4,per_tensor,none,17.914089644138283,2825906.3042025287,2825888.3901128843,11.968752152580205,14.854339686759255,,14.854339686759255,0,255,0,,,qwen3_0.6b_base_b4_per_tensor_none_calib2.json
qwen3_0.6b_base,3,4,per_tensor,none,17.914089644138283,4436864.182108453,4436846.268018808,12.419870885415644,15.305458419594695,,15.305458419594695,0,255,0,,,qwen3_0.6b_base_b4_per_tensor_none_calib3.json
qwen3_0.6b_base,4,4,per_tensor,none,17.914089644138283,2984859.935674634,2984842.0215849895,12.023475846806818,14.909063380985868,,14.909063380985868,0,255,0,,,qwen3_0.6b_base_b4_per_tensor_none_calib4.json
qwen3_0.6b_base,0,4,per_tensor,position_0,17.914089644138283,361308.00560567004,361290.0915160259,9.911898540490526,12.797486074669576,,12.797486074669576,0,255,1,,,qwen3_0.6b_base_b4_per_tensor_position_0_calib0.json
qwen3_0.6b_base,1,4,per_tensor,position_0,17.914089644138283,158528.86285804436,158510.94876840024,9.088104421592973,11.973691955772024,,11.973691955772024,0,255,1,,,qwen3_0.6b_base_b4_per_tensor_position_0_calib1.json
qwen3_0.6b_base,2,4,per_tensor,position_0,17.914089644138283,203436.44786100456,203418.53377136044,9.337521405388017,12.223108939567066,,12.223108939567066,0,255,1,,,qwen3_0.6b_base_b4_per_tensor_position_0_calib2.json
qwen3_0.6b_base,3,4,per_tensor,position_0,17.914089644138283,218739.58130802348,218721.66721837936,9.41004964060037,12.295637174779419,,12.295637174779419,0,255,1,,,qwen3_0.6b_base_b4_per_tensor_position_0_calib3.json
qwen3_0.6b_base,4,4,per_tensor,position_0,17.914089644138283,269564.7595048159,269546.84541517176,9.61897640129451,12.504563935473561,,12.504563935473561,0,255,1,,,qwen3_0.6b_base_b4_per_tensor_position_0_calib4.json
qwen3_0.6b_base,0,4,per_token,none,17.914089644138283,253918.49116814657,253900.57707850245,9.559181059409099,12.44476859358815,,12.44476859358815,0,255,0,,,qwen3_0.6b_base_b4_per_token_none_calib0.json
qwen3_0.6b_base,1,4,per_token,none,17.914089644138283,253918.49116814657,253900.57707850245,9.559181059409099,12.44476859358815,,12.44476859358815,0,255,0,,,qwen3_0.6b_base_b4_per_token_none_calib1.json
qwen3_0.6b_base,2,4,per_token,none,17.914089644138283,253918.49116814657,253900.57707850245,9.559181059409099,12.44476859358815,,12.44476859358815,0,255,0,,,qwen3_0.6b_base_b4_per_token_none_calib2.json
qwen3_0.6b_base,3,4,per_token,none,17.914089644138283,253918.49116814657,253900.57707850245,9.559181059409099,12.44476859358815,,12.44476859358815,0,255,0,,,qwen3_0.6b_base_b4_per_token_none_calib3.json
qwen3_0.6b_base,4,4,per_token,none,17.914089644138283,253918.49116814657,253900.57707850245,9.559181059409099,12.44476859358815,,12.44476859358815,0,255,0,,,qwen3_0.6b_base_b4_per_token_none_calib4.json
qwen3_0.6b_base,0,4,per_token,position_0,17.914089644138283,6203.0379553469,6185.123865702762,5.84720690964475,8.7327944438238,,8.7327944438238,0,255,1,,,qwen3_0.6b_base_b4_per_token_position_0_calib0.json
qwen3_0.6b_base,1,4,per_token,position_0,17.914089644138283,6203.0379553469,6185.123865702762,5.84720690964475,8.7327944438238,,8.7327944438238,0,255,1,,,qwen3_0.6b_base_b4_per_token_position_0_calib1.json
qwen3_0.6b_base,2,4,per_token,position_0,17.914089644138283,6203.0379553469,6185.123865702762,5.84720690964475,8.7327944438238,,8.7327944438238,0,255,1,,,qwen3_0.6b_base_b4_per_token_position_0_calib2.json
qwen3_0.6b_base,3,4,per_token,position_0,17.914089644138283,6203.0379553469,6185.123865702762,5.84720690964475,8.7327944438238,,8.7327944438238,0,255,1,,,qwen3_0.6b_base_b4_per_token_position_0_calib3.json
qwen3_0.6b_base,4,4,per_token,position_0,17.914089644138283,6203.0379553469,6185.123865702762,5.84720690964475,8.7327944438238,,8.7327944438238,0,255,1,,,qwen3_0.6b_base_b4_per_token_position_0_calib4.json
qwen3_0.6b_base,0,6,per_tensor,none,17.914089644138283,1432.2922576797698,1414.3781680356315,4.381443883076395,7.267031417255445,,7.267031417255445,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_none_calib0.json
qwen3_0.6b_base,1,6,per_tensor,none,17.914089644138283,1416.2236024772426,1398.3095128331042,4.370161638961915,7.2557491731409645,,7.2557491731409645,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_none_calib1.json
qwen3_0.6b_base,2,6,per_tensor,none,17.914089644138283,1348.2945933709393,1330.380503726801,4.321008274492945,7.206595808671994,,7.206595808671994,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_none_calib2.json
qwen3_0.6b_base,3,6,per_tensor,none,17.914089644138283,1459.11423287326,1441.2001432291217,4.399997306599763,7.285584840778813,,7.285584840778813,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_none_calib3.json
qwen3_0.6b_base,4,6,per_tensor,none,17.914089644138283,1444.7994365200598,1426.8853468759214,4.3901382584781,7.275725792657149,,7.275725792657149,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_none_calib4.json
qwen3_0.6b_base,0,6,per_tensor,position_0,17.914089644138283,441.76444835375344,423.85035870961514,3.205189283568525,6.0907768177475745,,6.0907768177475745,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_position_0_calib0.json
qwen3_0.6b_base,1,6,per_tensor,position_0,17.914089644138283,487.50816161993816,469.59407197579986,3.3037194979031987,6.189307032082248,,6.189307032082248,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_position_0_calib1.json
qwen3_0.6b_base,2,6,per_tensor,position_0,17.914089644138283,594.8075111648542,576.893421520716,3.502650308378418,6.3882378425574675,,6.3882378425574675,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_position_0_calib2.json
qwen3_0.6b_base,3,6,per_tensor,position_0,17.914089644138283,411.4814025840074,393.5673129398691,3.1341762907102426,6.019763824889292,,6.019763824889292,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_position_0_calib3.json
qwen3_0.6b_base,4,6,per_tensor,position_0,17.914089644138283,491.0888643755192,473.1747747313809,3.3110375637475746,6.196625097926624,,6.196625097926624,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_tensor_position_0_calib4.json
qwen3_0.6b_base,0,6,per_token,none,17.914089644138283,27.606011786744954,9.691922142606671,0.4324460331854043,3.318033567364454,,3.318033567364454,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_none_calib0.json
qwen3_0.6b_base,1,6,per_token,none,17.914089644138283,27.606011786744954,9.691922142606671,0.4324460331854043,3.318033567364454,,3.318033567364454,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_none_calib1.json
qwen3_0.6b_base,2,6,per_token,none,17.914089644138283,27.606011786744954,9.691922142606671,0.4324460331854043,3.318033567364454,,3.318033567364454,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_none_calib2.json
qwen3_0.6b_base,3,6,per_token,none,17.914089644138283,27.606011786744954,9.691922142606671,0.4324460331854043,3.318033567364454,,3.318033567364454,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_none_calib3.json
qwen3_0.6b_base,4,6,per_token,none,17.914089644138283,27.606011786744954,9.691922142606671,0.4324460331854043,3.318033567364454,,3.318033567364454,0,255,0,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_none_calib4.json
qwen3_0.6b_base,0,6,per_token,position_0,17.914089644138283,26.580610402919813,8.66652075878153,0.3945944835872779,3.2801820177663275,,3.2801820177663275,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_position_0_calib0.json
qwen3_0.6b_base,1,6,per_token,position_0,17.914089644138283,26.580610402919813,8.66652075878153,0.3945944835872779,3.2801820177663275,,3.2801820177663275,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_position_0_calib1.json
qwen3_0.6b_base,2,6,per_token,position_0,17.914089644138283,26.580610402919813,8.66652075878153,0.3945944835872779,3.2801820177663275,,3.2801820177663275,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_position_0_calib2.json
qwen3_0.6b_base,3,6,per_token,position_0,17.914089644138283,26.580610402919813,8.66652075878153,0.3945944835872779,3.2801820177663275,,3.2801820177663275,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_position_0_calib3.json
qwen3_0.6b_base,4,6,per_token,position_0,17.914089644138283,26.580610402919813,8.66652075878153,0.3945944835872779,3.2801820177663275,,3.2801820177663275,0,255,1,9c8501c905092716,f47598e844632875,qwen3_0.6b_base_b6_per_token_position_0_calib4.json
qwen3_0.6b_base,0,8,per_tensor,none,17.914089644138283,32.18789097396053,14.273801329822245,0.5860027909349563,3.471590325114006,,3.471590325114006,0,255,0,,,qwen3_0.6b_base_b8_per_tensor_none_calib0.json
qwen3_0.6b_base,1,8,per_tensor,none,17.914089644138283,33.91222177010961,15.998132125971328,0.6381879394261483,3.523775473605198,,3.523775473605198,0,255,0,,,qwen3_0.6b_base_b8_per_tensor_none_calib1.json
qwen3_0.6b_base,2,8,per_tensor,none,17.914089644138283,31.304950590728197,13.390860946589914,0.5581887166981221,3.4437762508771717,,3.4437762508771717,0,255,0,,,qwen3_0.6b_base_b8_per_tensor_none_calib2.json
qwen3_0.6b_base,3,8,per_tensor,none,17.914089644138283,31.361912113662317,13.447822469524034,0.5600066324565702,3.44559416663562,,3.44559416663562,0,255,0,,,qwen3_0.6b_base_b8_per_tensor_none_calib3.json
qwen3_0.6b_base,4,8,per_tensor,none,17.914089644138283,32.19697354847231,14.282883904334025,0.5862849247761748,3.4718724589552243,,3.4718724589552243,0,255,0,,,qwen3_0.6b_base_b8_per_tensor_none_calib4.json
qwen3_0.6b_base,0,8,per_tensor,position_0,17.914089644138283,20.776636624928503,2.8625469807902206,0.14824158203617577,3.0338291162152253,,3.0338291162152253,0,255,1,,,qwen3_0.6b_base_b8_per_tensor_position_0_calib0.json
qwen3_0.6b_base,1,8,per_tensor,position_0,17.914089644138283,20.878570966931715,2.964481322793432,0.15313578621219737,3.038723320391247,,3.038723320391247,0,255,1,,,qwen3_0.6b_base_b8_per_tensor_position_0_calib1.json
